exercicio;periodo;date;cod_ibge;servico_divida
2018;5;2018-10-01;2305233;1,98711129713466e+06
2018;5;2018-10-01;2305266;4,52601822994735e+05
2018;5;2018-10-01;2305332;3,67504727952854e+05
2018;5;2018-10-01;2305357;1,62416392824770e+06
2018;5;2018-10-01;2305407;2,60063812971946e+06
2018;5;2018-10-01;2305506;3,81081290328159e+06
2018;5;2018-10-01;2305605;3,21215685121941e+05
2018;5;2018-10-01;2305704;3,07073272318656e+05
2018;5;2018-10-01;2305803;1,00258717406733e+06
2018;5;2018-10-01;2305902;1,36782059483335e+05
2018;5;2018-10-01;2306009;7,04464007995157e+05
2018;5;2018-10-01;2306108;5,15363787651072e+05
2018;5;2018-10-01;2306207;1,40192812393210e+05
2018;5;2018-10-01;2306256;1,74057187910316e+05
2018;5;2018-10-01;2306306;1,07918432210812e+06
2018;5;2018-10-01;2306405;1,81162863654836e+06
2018;5;2018-10-01;2306504;3,55798736121218e+05
2018;5;2018-10-01;2306553;2,19141362974991e+06
2018;5;2018-10-01;2306702;7,02659311204246e+05
2018;5;2018-10-01;2306801;1,65211197928440e+05
2018;5;2018-10-01;2307007;4,77067751011523e+05
2018;5;2018-10-01;2307106;1,22686546400741e+06
2018;5;2018-10-01;2307205;3,06716366001854e+05
2018;5;2018-10-01;2307254;8,07620518053938e+05
2018;5;2018-10-01;2307304;6,59898937553619e+06
2018;5;2018-10-01;2307403;1,11421690776673e+06
2018;5;2018-10-01;2307502;7,80732568004718e+05
2018;5;2018-10-01;2307601;1,08744893400657e+06
2018;5;2018-10-01;2307635;6,24586054403775e+05
2018;5;2018-10-01;2307650;5,96250318341776e+06
2018;5;2018-10-01;2307700;2,19175740860624e+06
2018;5;2018-10-01;2307908;7,18084434156796e+05
2018;5;2018-10-01;2308104;7,60656587684597e+05
2018;5;2018-10-01;2308203;3,64713642482204e+05
2018;5;2018-10-01;2308302;3,87725177258023e+05
2018;5;2018-10-01;2308377;4,07270136745355e+05
2018;5;2018-10-01;2308401;1,51400238444908e+06
2018;5;2018-10-01;2308500;1,35331710437068e+06
2018;5;2018-10-01;2308609;3,29461782505207e+05
2018;5;2018-10-01;2308708;1,41475746724254e+06
2018;5;2018-10-01;2308807;6,69199344004044e+04
2018;5;2018-10-01;2308906;4,03528141313520e+05
2018;5;2018-10-01;2309102;1,66021910627056e+05
2018;5;2018-10-01;2309300;6,50791588421946e+05
2018;5;2018-10-01;2309409;2,94183031867903e+05
2018;5;2018-10-01;2309458;6,69199344004044e+05
2018;5;2018-10-01;2309607;1,46355695564588e+06
2018;5;2018-10-01;2309706;6,80875746071352e+05
2018;5;2018-10-01;2309805;5,99234552588422e+05
2018;5;2018-10-01;2309904;1,71203498841035e+05
2018;5;2018-10-01;2310001;3,34599672002022e+05
2018;5;2018-10-01;2310100;6,22913056043765e+05
2018;5;2018-10-01;2310209;7,75155906804685e+05
2018;5;2018-10-01;2310258;3,98203645579630e+05
2018;5;2018-10-01;2310407;2,78833060001685e+05
2018;5;2018-10-01;2310605;1,23604453680945e+05
2018;5;2018-10-01;2310704;7,58425923204583e+05
2018;5;2018-10-01;2310852;1,29158114499525e+06
2018;5;2018-10-01;2310902;6,90537322753733e+05
2018;5;2018-10-01;2310951;5,57666120003370e+04
2018;5;2018-10-01;2311009;1,36480328652446e+05
2018;5;2018-10-01;2311108;1,61500108352976e+05
2018;5;2018-10-01;2311231;1,13846386260484e+06
2018;5;2018-10-01;2311264;6,82664772444290e+05
2018;5;2018-10-01;2311306;7,48373802900374e+06
2018;5;2018-10-01;2311355;3,82879460194800e+05
2018;5;2018-10-01;2311405;1,80948046204082e+06
2018;5;2018-10-01;2311603;8,00999582430908e+05
2018;5;2018-10-01;2311702;3,33867980592610e+05
2018;5;2018-10-01;2311801;2,87813715198219e+06
2018;5;2018-10-01;2311900;1,05491395644630e+06
2018;5;2018-10-01;2311959;4,44884471166489e+05
2018;5;2018-10-01;2312007;1,11533224000674e+06
2018;5;2018-10-01;2312106;8,16273644784872e+05
2018;5;2018-10-01;2312205;3,31618371079168e+06
2018;5;2018-10-01;2312304;1,48638453867535e+05
2018;5;2018-10-01;2312601;5,91943190755924e+05
2018;5;2018-10-01;2312700;4,90258729647471e+05
2018;5;2018-10-01;2312908;4,29840680306798e+06
2018;5;2018-10-01;2313005;5,01397318508648e+05
2018;5;2018-10-01;2313104;2,11112605924006e+06
2018;5;2018-10-01;2313252;3,28632979117658e+05
2018;5;2018-10-01;2313302;1,95183142001180e+06
2018;5;2018-10-01;2313351;4,17716695411575e+05
2018;5;2018-10-01;2313401;1,60325625582953e+06
2018;5;2018-10-01;2313500;1,00602968048608e+06
2018;5;2018-10-01;2313559;1,23205198198989e+06
2018;5;2018-10-01;2313609;5,01386622472466e+05
2018;5;2018-10-01;2313708;3,90366284002359e+05
2018;5;2018-10-01;2313757;3,13878918113953e+05
2018;5;2018-10-01;2313807;1,30920085142985e+06
2018;5;2018-10-01;2313906;3,12293027201887e+05
2018;5;2018-10-01;2314003;1,40531862240849e+06
2018;5;2018-10-01;2314102;2,18605119041321e+05
2018;6;2018-12-01;2300101;6,54145956667301e+05
2018;6;2018-12-01;2300150;7,10632352464058e+05
2018;6;2018-12-01;2300200;1,91020507425484e+06
2018;6;2018-12-01;2300309;1,27775270662219e+06
2018;6;2018-12-01;2300408;4,15920516001655e+05
2018;6;2018-12-01;2300507;4,67982640992019e+05
2018;6;2018-12-01;2300606;6,86037907408428e+05
2018;6;2018-12-01;2300705;2,85270606525122e+05
2018;6;2018-12-01;2300754;2,80412813247829e+06
2018;6;2018-12-01;2300804;1,00201132708637e+04
2018;6;2018-12-01;2300903;2,04409663442294e+05
2018;6;2018-12-01;2301000;1,29184714478186e+06
2018;6;2018-12-01;2301109;3,09365114492698e+06
2018;6;2018-12-01;2301208;3,43604237330672e+05
2018;6;2018-12-01;2301307;1,37449291583291e+06
2018;6;2018-12-01;2301406;4,95442363805878e+05
2018;6;2018-12-01;2301505;2,60189482529541e+05
2018;6;2018-12-01;2301604;1,31932631957564e+06
2018;6;2018-12-01;2301802;3,69712064280174e+05
2018;6;2018-12-01;2301851;5,35239641594731e+05
2018;6;2018-12-01;2301901;2,49892079778309e+06
2018;6;2018-12-01;2302008;5,87182052650154e+05
2018;6;2018-12-01;2302057;5,65998319762515e+06
2018;6;2018-12-01;2302107;1,30268152931544e+06
2018;6;2018-12-01;2302206;2,35513144973248e+06
2018;6;2018-12-01;2302305;1,84669159212167e+06
2018;6;2018-12-01;2302404;1,03710408270924e+06
2018;6;2018-12-01;2302503;3,46661647751840e+06
2018;6;2018-12-01;2302602;1,47755095625678e+06
2018;6;2018-12-01;2302701;9,23300893570181e+05
2018;6;2018-12-01;2302800;2,19787820676115e+06
2018;6;2018-12-01;2302909;4,55193025574902e+05
2018;6;2018-12-01;2303006;1,30609829246651e+06
2018;6;2018-12-01;2303105;5,73429301965647e+05
2018;6;2018-12-01;2303204;2,10588392352909e+06
2018;6;2018-12-01;2303402;3,27293322505504e+05
2018;6;2018-12-01;2303501;1,83245697248192e+06
2018;6;2018-12-01;2303600;7,18795142034306e+05
2018;6;2018-12-01;2303659;2,27217829722249e+05
2018;6;2018-12-01;2303709;7,27158206645317e+06
2018;6;2018-12-01;2303808;8,52818156517652e+05
2018;6;2018-12-01;2303907;4,60645651023701e+05
2018;6;2018-12-01;2303931;3,94873574168678e+05
2018;6;2018-12-01;2303956;2,33686176628560e+05
2018;6;2018-12-01;2304004;1,33275993726084e+05
2018;6;2018-12-01;2304103;2,95221295311369e+06
2018;6;2018-12-01;2304202;2,69314546926758e+06
2018;6;2018-12-01;2304236;5,49910396274799e+05
2018;6;2018-12-01;2304251;1,52460746073450e+06
2018;6;2018-12-01;2304269;2,13580306629638e+05
2018;6;2018-12-01;2304277;2,74900714737531e+05
2018;6;2018-12-01;2304285;1,16971907739994e+06
2018;6;2018-12-01;2304400;1,68062437860513e+08
2018;6;2018-12-01;2304459;4,69240658454146e+05
2018;6;2018-12-01;2304509;2,36631192996387e+05
2018;6;2018-12-01;2304608;2,65717393725064e+05
2018;6;2018-12-01;2304657;5,59509474062906e+05
2018;6;2018-12-01;2304707;1,28951337591386e+06
2018;6;2018-12-01;2304806;8,60078610812824e+05
2018;6;2018-12-01;2304954;1,84525880816181e+06
2018;6;2018-12-01;2305001;1,32254017056440e+06
2018;6;2018-12-01;2305100;3,72601492402458e+05
2018;6;2018-12-01;2305209;3,24556474686988e+05
2018;6;2018-12-01;2305233;2,04614374605845e+06
2018;6;2018-12-01;2305266;5,82261784255942e+05
2018;6;2018-12-01;2305332;3,55427871665781e+05
2018;6;2018-12-01;2305357;1,67471463999826e+06
2018;6;2018-12-01;2305407;2,76888207114792e+06
2018;6;2018-12-01;2305506;4,59495055809376e+06
2018;6;2018-12-01;2305605;3,23715196085547e+05
2018;6;2018-12-01;2305704;3,28433166120601e+05
2018;6;2018-12-01;2305803;1,24044210164676e+06
2018;6;2018-12-01;2305902;1,39688205544043e+05
2018;6;2018-12-01;2306009;8,45839460189801e+05
2018;6;2018-12-01;2306108;5,07755734936645e+05
2018;6;2018-12-01;2306207;1,29376334894493e+05
2018;6;2018-12-01;2306256;5,29028634450311e+05
2018;6;2018-12-01;2306306;1,20009453259120e+06
2018;6;2018-12-01;2306405;1,82377334303624e+06
2018;6;2018-12-01;2306504;4,41772822278610e+05
2018;6;2018-12-01;2306553;2,25808131456975e+06
2018;6;2018-12-01;2306702;7,74216879522175e+05
2018;6;2018-12-01;2306801;1,58852200184782e+05
2018;6;2018-12-01;2307007;4,39009045241765e+05
2018;6;2018-12-01;2307106;1,25900297330941e+06
2018;6;2018-12-01;2307205;3,45939657887155e+05
2018;6;2018-12-01;2307254;9,06665857200080e+05
2018;6;2018-12-01;2307304;8,24377222491551e+06
2018;6;2018-12-01;2307403;1,16025367477849e+06
2018;6;2018-12-01;2307502;8,62866013691029e+05
2018;6;2018-12-01;2307601;1,21826238051498e+06
2018;6;2018-12-01;2307635;7,09271785235158e+05
2018;6;2018-12-01;2307650;5,60431919761284e+06
2018;6;2018-12-01;2307700;2,08119835660539e+06
2018;6;2018-12-01;2307908;5,05119539675157e+05
2018;6;2018-12-01;2308104;4,15022968391173e+05
2018;6;2018-12-01;2308203;2,82483627729095e+05
2018;6;2018-12-01;2308302;4,44990824808699e+05
2018;6;2018-12-01;2308377;4,03118791922339e+05
2018;6;2018-12-01;2308401;1,90695669404871e+06
2018;6;2018-12-01;2308500;1,43654661782755e+06
2018;6;2018-12-01;2308609;3,70906525215827e+05
2018;6;2018-12-01;2308708;1,34883477223332e+06
2018;6;2018-12-01;2308807;1,05417365823147e+05
2018;6;2018-12-01;2308906;2,61887306690847e+05
2018;6;2018-12-01;2309102;2,93657992249064e+05
2018;6;2018-12-01;2309300;7,11746271265986e+05
2018;6;2018-12-01;2309409;2,76245200323824e+05
2018;6;2018-12-01;2309458;4,85096086699591e+05
2018;6;2018-12-01;2309607;1,59708739048612e+06
2018;6;2018-12-01;2309706;1,09032587157652e+06
2018;6;2018-12-01;2309805;6,45301544275724e+05
2018;6;2018-12-01;2309904;1,16183316885196e+05
2018;6;2018-12-01;2310001;2,76580057843905e+05
2018;6;2018-12-01;2310100;6,68647502558184e+05
2018;6;2018-12-01;2310209;8,46848932015210e+05
2018;6;2018-12-01;2310258;4,16148839614497e+05
2018;6;2018-12-01;2310407;1,78715160375935e+05
2018;6;2018-12-01;2310605;9,72498890288220e+04
2018;6;2018-12-01;2310704;6,28489989278890e+05
2018;6;2018-12-01;2310852;1,31722953452497e+06
2018;6;2018-12-01;2310902;6,45183894951388e+05
2018;6;2018-12-01;2310951;3,31662953671228e+04
2018;6;2018-12-01;2311009;1,77515677414486e+05
2018;6;2018-12-01;2311108;1,40331281527366e+05
2018;6;2018-12-01;2311231;4,71181849985570e+05
2018;6;2018-12-01;2311264;6,81199386434132e+05
2018;6;2018-12-01;2311306;3,27337940414696e+06
2018;6;2018-12-01;2311355;4,04520651363347e+05
2018;6;2018-12-01;2311405;1,67042101998298e+06
2018;6;2018-12-01;2311603;1,40730364061355e+06
2018;6;2018-12-01;2311702;3,00105849290124e+05
2018;6;2018-12-01;2311801;3,05547477618434e+06
2018;6;2018-12-01;2311900;1,13391780321758e+06
2018;6;2018-12-01;2311959;4,45153114362341e+05
2018;6;2018-12-01;2312007;4,05607830667920e+05
2018;6;2018-12-01;2312106;9,55430999934655e+05
2018;6;2018-12-01;2312205;3,64673192376726e+06
2018;6;2018-12-01;2312304;1,56307907995377e+05
2018;6;2018-12-01;2312601;5,68092395151266e+05
2018;6;2018-12-01;2312700;5,81680401069519e+05
2018;6;2018-12-01;2312908;4,34692928782934e+06
2018;6;2018-12-01;2313005;4,81644816651263e+05
2018;6;2018-12-01;2313104;1,81071113205887e+06
2018;6;2018-12-01;2313252;3,59394479681273e+05
2018;6;2018-12-01;2313302;2,21449807661335e+06
2018;6;2018-12-01;2313351;3,63073091257399e+05
2018;6;2018-12-01;2313401;1,79829886050008e+06
2018;6;2018-12-01;2313500;1,01316011275495e+06
2018;6;2018-12-01;2313559;8,92351733311937e+05
2018;6;2018-12-01;2313609;5,17695350714013e+05
2018;6;2018-12-01;2313708;3,57036214487444e+05
2018;6;2018-12-01;2313757;3,47643675880277e+05
2018;6;2018-12-01;2313807;1,29348149053709e+06
2018;6;2018-12-01;2313906;5,98828922837269e+04
2018;6;2018-12-01;2314003;1,55965222811087e+06
2018;6;2018-12-01;2314102;1,03549763709733e+05
2018;;2018-06-01;2300101;5,58775821021358e+05
2018;;2018-06-01;2300150;5,24719028399472e+05
2018;;2018-06-01;2300200;1,82353967719042e+06
2018;;2018-06-01;2300309;1,03589692058218e+06
2018;;2018-06-01;2300408;3,72381245960916e+05
2018;;2018-06-01;2300507;2,63097291722226e+05
2018;;2018-06-01;2300606;5,07792608128521e+05
2018;;2018-06-01;2300705;2,70822724335211e+05
2018;;2018-06-01;2300754;1,26466867326574e+06
2018;;2018-06-01;2300804;1,12842801806338e+04
2018;;2018-06-01;2300903;2,03117043251408e+05
2018;;2018-06-01;2301000;1,15663871851497e+06
2018;;2018-06-01;2301109;2,01650086827926e+06
2018;;2018-06-01;2301208;2,70822724335211e+05
2018;;2018-06-01;2301307;9,15481080366699e+05
2018;;2018-06-01;2301406;2,22265721955452e+05
2018;;2018-06-01;2301505;2,81344762673924e+05
2018;;2018-06-01;2301604;3,81121564164787e+05
2018;;2018-06-01;2301802;2,14401323432042e+05
2018;;2018-06-01;2301851;5,75498289212324e+05
2018;;2018-06-01;2301901;1,01092475212104e+06
2018;;2018-06-01;2302008;4,23234497798912e+05
2018;;2018-06-01;2302057;2,34757124467273e+06
2018;;2018-06-01;2302107;1,10756001000961e+06
2018;;2018-06-01;2302206;2,38098311811373e+06
2018;;2018-06-01;2302305;1,13373770069102e+06
2018;;2018-06-01;2302404;5,54399483776024e+05
2018;;2018-06-01;2302503;2,44868879919754e+06
2018;;2018-06-01;2302602;7,76215764136161e+05
2018;;2018-06-01;2302701;5,50672872814930e+05
2018;;2018-06-01;2302800;1,51664835362560e+06
2018;;2018-06-01;2302909;4,28802646864085e+05
2018;;2018-06-01;2303006;2,06671591508308e+06
2018;;2018-06-01;2303105;4,85224047767254e+05
2018;;2018-06-01;2303204;1,36548454255992e+06
2018;;2018-06-01;2303402;1,63674353973547e+05
2018;;2018-06-01;2303501;1,08924991130291e+06
2018;;2018-06-01;2303600;6,15580785892147e+05
2018;;2018-06-01;2303659;1,35411362167606e+05
2018;;2018-06-01;2303709;4,04186724256672e+06
2018;;2018-06-01;2303808;4,72396078057909e+05
2018;;2018-06-01;2303907;2,88865678992915e+05
2018;;2018-06-01;2303931;4,40086927044718e+05
2018;;2018-06-01;2303956;3,38528405419014e+05
2018;;2018-06-01;2304004;1,12842801806338e+05
2018;;2018-06-01;2304103;2,29635101675898e+06
2018;;2018-06-01;2304202;1,50137347803333e+06
2018;;2018-06-01;2304236;5,75498289212324e+05
2018;;2018-06-01;2304251;1,40605222943467e+06
2018;;2018-06-01;2304269;2,04926714548257e+05
2018;;2018-06-01;2304277;2,03117043251408e+05
2018;;2018-06-01;2304285;1,17909443607443e+06
2018;;2018-06-01;2304400;7,66448679009959e+07
2018;;2018-06-01;2304459;4,28407697057762e+05
2018;;2018-06-01;2304509;1,22153833764625e+05
2018;;2018-06-01;2304608;2,25685603612676e+05
2018;;2018-06-01;2304707;1,18488388115822e+06
2018;;2018-06-01;2304806;4,96508327947887e+05
2018;;2018-06-01;2304954;1,27512366041162e+06
2018;;2018-06-01;2305001;8,42800318131178e+05
2018;;2018-06-01;2305100;2,44868879919754e+05
2018;;2018-06-01;2305209;1,12842801806338e+05
2018;;2018-06-01;2305233;1,50101422040522e+06
2018;;2018-06-01;2305266;2,94294027110930e+05
2018;;2018-06-01;2305332;2,58977017362750e+05
2018;;2018-06-01;2305357;1,04375353295227e+06
2018;;2018-06-01;2305407;1,70553450903421e+06
2018;;2018-06-01;2305506;2,73164980932173e+06
2018;;2018-06-01;2305605;3,15959845057747e+05
2018;;2018-06-01;2305704;2,42973120849407e+05
2018;;2018-06-01;2305803;1,27917146712378e+06
2018;;2018-06-01;2305902;1,28468257415264e+05
2018;;2018-06-01;2306009;4,25379289648565e+05
2018;;2018-06-01;2306108;3,47347070380180e+05
2018;;2018-06-01;2306207;1,41838899442775e+05
2018;;2018-06-01;2306256;1,00179526166230e+05
2018;;2018-06-01;2306306;7,42042980398298e+05
2018;;2018-06-01;2306405;1,47259856357271e+06
2018;;2018-06-01;2306504;2,98745224270982e+05
2018;;2018-06-01;2306553;1,82148758570245e+06
2018;;2018-06-01;2306702;7,10909651379930e+05
2018;;2018-06-01;2306801;1,22885043836050e+05
2018;;2018-06-01;2307007;3,44170545509331e+05
2018;;2018-06-01;2307106;8,46321013547535e+05
2018;;2018-06-01;2307205;3,10317704967430e+05
2018;;2018-06-01;2307254;5,31643841333641e+05
2018;;2018-06-01;2307304;4,93117022601793e+06
2018;;2018-06-01;2307403;9,01613986432641e+05
2018;;2018-06-01;2307502;5,64214009031690e+05
2018;;2018-06-01;2307601;9,59163815353873e+05
2018;;2018-06-01;2307635;4,51371207225352e+05
2018;;2018-06-01;2307650;3,94498435114958e+06
2018;;2018-06-01;2307700;2,04867644726795e+06
2018;;2018-06-01;2307908;6,70094488956538e+05
2018;;2018-06-01;2308104;6,00323705609718e+05
2018;;2018-06-01;2308203;3,68995961906725e+05
2018;;2018-06-01;2308302;3,75351268504458e+05
2018;;2018-06-01;2308377;4,19642000507765e+05
2018;;2018-06-01;2308401;9,29355791189880e+05
2018;;2018-06-01;2308500;8,78377509527482e+05
2018;;2018-06-01;2308609;1,75350266382130e+05
2018;;2018-06-01;2308708;1,13287172246139e+06
2018;;2018-06-01;2308807;6,77056810838028e+04
2018;;2018-06-01;2308906;4,07673678546861e+05
2018;;2018-06-01;2309102;9,10564564629118e+04
2018;;2018-06-01;2309300;2,40302312279134e+05
2018;;2018-06-01;2309409;2,44868879919754e+05
2018;;2018-06-01;2309458;4,51371207225352e+05
2018;;2018-06-01;2309607;9,14115434210679e+05
2018;;2018-06-01;2309706;5,07305849418649e+05
2018;;2018-06-01;2309805;4,48290598736039e+05
2018;;2018-06-01;2309904;1,46695642348239e+05
2018;;2018-06-01;2310001;3,38528405419014e+05
2018;;2018-06-01;2310100;5,73805647185229e+05
2018;;2018-06-01;2310209;7,27836071650881e+05
2018;;2018-06-01;2310258;2,36823402552285e+05
2018;;2018-06-01;2310407;2,82107004515845e+05
2018;;2018-06-01;2310605;1,09231832148535e+05
2018;;2018-06-01;2310704;7,67331052283099e+05
2018;;2018-06-01;2310852;1,19500527112912e+06
2018;;2018-06-01;2310902;4,11943898421377e+05
2018;;2018-06-01;2310951;1,12842801806338e+05
2018;;2018-06-01;2311009;6,50752476680160e+04
2018;;2018-06-01;2311108;1,63396377015578e+05
2018;;2018-06-01;2311231;9,59163815353873e+05
2018;;2018-06-01;2311264;6,79396064688034e+05
2018;;2018-06-01;2311306;5,61900731594660e+06
2018;;2018-06-01;2311355;3,87375075271010e+05
2018;;2018-06-01;2311405;1,59824420499643e+06
2018;;2018-06-01;2311603;9,09657940422285e+05
2018;;2018-06-01;2311801;2,34771706014122e+06
2018;;2018-06-01;2311900;9,70318427870952e+05
2018;;2018-06-01;2311959;4,50108123891893e+05
2018;;2018-06-01;2312007;2,25685603612676e+06
2018;;2018-06-01;2312106;4,30620984488112e+05
2018;;2018-06-01;2312205;2,39457664724337e+06
2018;;2018-06-01;2312304;6,77056810838028e+05
2018;;2018-06-01;2312601;4,86050745417567e+05
2018;;2018-06-01;2312700;3,44745389310293e+05
2018;;2018-06-01;2312908;2,35550885560595e+06
2018;;2018-06-01;2313005;5,41170876983146e+05
2018;;2018-06-01;2313104;1,99731759197218e+06
2018;;2018-06-01;2313252;1,81589446452524e+05
2018;;2018-06-01;2313302;1,74906342799824e+06
2018;;2018-06-01;2313351;6,88341091018662e+05
2018;;2018-06-01;2313401;9,77972995204403e+05
2018;;2018-06-01;2313500;7,89899612644366e+05
2018;;2018-06-01;2313559;1,10320787754527e+06
2018;;2018-06-01;2313609;4,51371207225352e+05
2018;;2018-06-01;2313708;3,27244125238380e+05
2018;;2018-06-01;2313757;3,38528405419014e+05
2018;;2018-06-01;2313807;1,20490703515486e+06
2018;;2018-06-01;2313906;3,15959845057747e+05
2018;;2018-06-01;2314003;1,01558521625704e+06
2018;;2018-06-01;2314102;2,21171891540423e+05
2019;1;2019-02-01;2300101;3,17905277946966e+05
2019;1;2019-02-01;2300150;6,44672027056216e+05
2019;1;2019-02-01;2300200;1,29599015748415e+06
2019;1;2019-02-01;2300309;3,66063895586552e+05
2019;1;2019-02-01;2300408;2,04921520627835e+05
2019;1;2019-02-01;2300507;1,77395575829988e+05
2019;1;2019-02-01;2300705;5,82111458485872e+05
2019;1;2019-02-01;2300754;7,19994531935636e+05
2019;1;2019-02-01;2300903;4,15734745433660e+05
2019;1;2019-02-01;2301000;1,26827462151078e+06
2019;1;2019-02-01;2301109;3,02295450897226e+06
2019;1;2019-02-01;2301208;3,10151490679966e+05
2019;1;2019-02-01;2301307;6,60105143078773e+05
2019;1;2019-02-01;2301406;9,41960870807347e+04
2019;1;2019-02-01;2301604;1,39593138000985e+05
2019;1;2019-02-01;2301851;2,66554138091743e+05
2019;1;2019-02-01;2301901;1,06337653947417e+06
2019;1;2019-02-01;2302008;1,77229423245695e+05
2019;1;2019-02-01;2302057;1,05561577379863e+05
2019;1;2019-02-01;2302107;1,14322213861792e+06
2019;1;2019-02-01;2302206;2,17106043475977e+06
2019;1;2019-02-01;2302305;6,97840854029924e+05
2019;1;2019-02-01;2302404;3,41864535986188e+05
2019;1;2019-02-01;2302503;4,80394481987835e+07
2019;1;2019-02-01;2302602;5,65490152102519e+05
2019;1;2019-02-01;2302701;5,54504342612178e+05
2019;1;2019-02-01;2302800;1,01731727081396e+06
2019;1;2019-02-01;2302909;3,95401114013131e+05
2019;1;2019-02-01;2303006;2,18712185124141e+06
2019;1;2019-02-01;2303105;3,98766202302814e+05
2019;1;2019-02-01;2303402;2,69682148797318e+05
2019;1;2019-02-01;2303501;9,75437027646534e+05
2019;1;2019-02-01;2303600;4,46744588695799e+05
2019;1;2019-02-01;2303659;1,66152584292839e+05
2019;1;2019-02-01;2303709;1,22504566243245e+06
2019;1;2019-02-01;2303808;2,87997812774255e+05
2019;1;2019-02-01;2303907;4,75465757647176e+05
2019;1;2019-02-01;2303931;1,49537325863555e+05
2019;1;2019-02-01;2303956;2,76920973821399e+05
2019;1;2019-02-01;2304004;1,29599015748415e+05
2019;1;2019-02-01;2304103;2,48121192543973e+06
2019;1;2019-02-01;2304202;4,52530187833460e+05
2019;1;2019-02-01;2304236;1,32922067434271e+05
2019;1;2019-02-01;2304251;6,76794860019498e+05
2019;1;2019-02-01;2304269;1,74049351397042e+05
2019;1;2019-02-01;2304277;1,88306262198551e+05
2019;1;2019-02-01;2304285;1,35143377948941e+06
2019;1;2019-02-01;2304301;9,25264960805964e+06
2019;1;2019-02-01;2304350;1,59837501176393e+05
2019;1;2019-02-01;2304400;1,29048320952255e+07
2019;1;2019-02-01;2304459;3,03672990958449e+05
2019;1;2019-02-01;2304509;9,96915505757035e+04
2019;1;2019-02-01;2304608;1,27049703417093e+05
2019;1;2019-02-01;2304707;1,21845228481415e+06
2019;1;2019-02-01;2304806;2,49228876439259e+05
2019;1;2019-02-01;2304905;8,12949259828603e+04
2019;1;2019-02-01;2304954;6,90867452220832e+05
2019;1;2019-02-01;2305001;3,54458846491390e+05
2019;1;2019-02-01;2305100;2,54767295915687e+05
2019;1;2019-02-01;2305209;1,61420370385917e+05
2019;1;2019-02-01;2305233;9,73336404830675e+05
2019;1;2019-02-01;2305266;4,51935029276523e+05
2019;1;2019-02-01;2305308;9,61144626653019e+04
2019;1;2019-02-01;2305332;1,77102659900719e+05
2019;1;2019-02-01;2305357;1,11350282463166e+06
2019;1;2019-02-01;2305407;2,12999734107873e+06
2019;1;2019-02-01;2305506;9,43430678721679e+05
2019;1;2019-02-01;2305605;3,15689910156394e+05
2019;1;2019-02-01;2305704;1,10768389528559e+05
2019;1;2019-02-01;2305803;6,35449450944068e+05
2019;1;2019-02-01;2305902;1,16759696642414e+05
2019;1;2019-02-01;2306009;8,02696847845330e+05
2019;1;2019-02-01;2306108;2,37401027805399e+05
2019;1;2019-02-01;2306207;1,10768389528559e+05
2019;1;2019-02-01;2306256;1,17921535203340e+05
2019;1;2019-02-01;2306306;6,42456659265645e+05
2019;1;2019-02-01;2306405;1,50091167811198e+06
2019;1;2019-02-01;2306504;3,55249178950677e+05
2019;1;2019-02-01;2306553;2,35294625094975e+06
2019;1;2019-02-01;2306702;3,65535685444246e+05
2019;1;2019-02-01;2306801;2,14280751702144e+05
2019;1;2019-02-01;2307007;2,21536779057119e+05
2019;1;2019-02-01;2307106;4,48611977590666e+05
2019;1;2019-02-01;2307205;4,26234060157192e+06
2019;1;2019-02-01;2307254;5,64918786595653e+05
2019;1;2019-02-01;2307304;3,20737660005412e+06
2019;1;2019-02-01;2307403;5,75995625548509e+05
2019;1;2019-02-01;2307502;4,31996719161382e+05
2019;1;2019-02-01;2307601;7,19994531935636e+05
2019;1;2019-02-01;2307635;4,98457752878518e+05
2019;1;2019-02-01;2307650;6,08118458511791e+06
2019;1;2019-02-01;2307700;2,01806886312980e+06
2019;1;2019-02-01;2307908;1,24060596271987e+05
2019;1;2019-02-01;2308005;3,02531733164297e+05
2019;1;2019-02-01;2308104;7,19994531935636e+05
2019;1;2019-02-01;2308203;2,76920973821399e+05
2019;1;2019-02-01;2308302;4,52158268565727e+06
2019;1;2019-02-01;2308377;2,21536779057119e+05
2019;1;2019-02-01;2308401;1,33497862458266e+07
2019;1;2019-02-01;2308500;5,47021760670101e+05
2019;1;2019-02-01;2308609;3,57228056229604e+05
2019;1;2019-02-01;2308708;4,38552878600798e+05
2019;1;2019-02-01;2308906;2,81413163705051e+05
2019;1;2019-02-01;2309102;9,47320842408244e+04
2019;1;2019-02-01;2309300;3,01622324686267e+05
2019;1;2019-02-01;2309409;2,55311434552407e+05
2019;1;2019-02-01;2309458;2,94643916145968e+05
2019;1;2019-02-01;2309607;7,76589967962572e+05
2019;1;2019-02-01;2309706;4,87380913925662e+05
2019;1;2019-02-01;2309805;3,43382007538534e+05
2019;1;2019-02-01;2309904;1,77229423245695e+05
2019;1;2019-02-01;2310001;2,80749129363506e+05
2019;1;2019-02-01;2310100;4,96242385087946e+05
2019;1;2019-02-01;2310209;4,33691553059042e+05
2019;1;2019-02-01;2310258;4,67442603810521e+05
2019;1;2019-02-01;2310407;7,19994531935636e+04
2019;1;2019-02-01;2310605;3,45508520250077e+06
